filename	ttr	word_len	p_bigr	p_pobi	p_mw	p_c	p_nomin	p_noun	p_ppss	p_adj	p_neg	p_adv	p_qual
a39	0.3398612811097511	4.556338028169014	0.8033455732354141	0.21705426356589147	57.119543043655646	0.1831905344757242	48.95960832313341	0.16687066503467973	167.27866177070584	509.99592003263973	12.239902080783352	322.3174214606283	73.43941248470013
a40	0.41581196581196583	4.807616221562809	0.885042735042735	0.2153846153846154	29.91452991452992	0.1329059829059829	141.02564102564102	0.18675213675213675	94.01709401709401	589.7435897435897	8.547008547008547	329.0598290598291	64.1025641025641
a41	0.3554112554112554	5.033483258370815	0.816017316017316	0.21255411255411255	0	0.13376623376623376	255.4112554112554	0.1670995670995671	60.60606060606061	632.0346320346321	0	281.3852813852814	108.22510822510822
a42	0.3798118049615056	4.767696909272184	0.8336184773310522	0.19033361847733105	12.831479897348162	0.1407185628742515	89.82035928143712	0.19461077844311378	89.82035928143712	453.3789563729684	8.55431993156544	363.5585970915312	47.04875962360992
a43	0.3291139240506329	4.933033483258371	0.8114360541248363	0.20689655172413793	43.64906154517678	0.12221737232649497	152.77171540811872	0.23919685726756876	52.37887385421213	646.0061108686164	17.459624618070713	257.52946311654296	69.83849847228285
a44	0.3416776460254721	5.0119820269595605	0.82389108476065	0.19675010979358806	35.13394817742644	0.11682037768994291	232.76240667545017	0.2534036012296882	79.05138339920948	698.2872200263504	21.958717610891526	250.32938076416337	87.8348704435661
b01	0.41409090909090907	5.0990049751243784	0.8795454545454545	0.21545454545454545	9.090909090909092	0.08545454545454545	272.7272727272727	0.24681818181818183	50	759.0909090909091	4.545454545454546	286.3636363636364	86.36363636363636
b02	0.39122649955237243	4.963510848126233	0.8692927484333035	0.2305282005371531	4.476275738585497	0.09176365264100268	192.47985675917636	0.21307072515666964	35.810205908683976	832.5872873769025	4.476275738585497	335.7206803939123	116.38316920322292
b03	0.3862622658340767	4.6641641641641645	0.844335414808207	0.23371989295272078	40.14272970561998	0.1048171275646744	182.87243532560214	0.1895628902765388	57.98394290811775	669.0454950936664	22.301516503122212	352.363960749331	84.7457627118644
b04	0.415695067264574	4.889221556886228	0.8654708520179372	0.22869955156950672	8.968609865470851	0.10044843049327354	228.69955156950672	0.20582959641255605	58.29596412556054	775.7847533632287	8.968609865470851	286.99551569506724	58.29596412556054
b05	0.4002677376171352	4.930128840436075	0.8598839803659081	0.2177599286033021	40.16064257028112	0.09549308344489067	316.8228469433289	0.23650156180276663	22.311468094600627	647.0325747434182	22.311468094600627	276.66220437304776	62.472110664881754
b06	0.39578664276109365	5.061674008810573	0.8583594800537876	0.2155983863738234	4.482294935006724	0.08381891528462573	309.27835051546396	0.22814881219184222	35.85835948005379	721.6494845360824	4.482294935006724	304.7960555804572	58.2698341550874
b07	0.38276016078606523	5.004459861248761	0.8476998660116123	0.21616793211255025	0	0.09870477891916034	321.57213041536403	0.23581956230460027	35.73023671281822	732.4698526127736	0	281.3756141134435	40.196516301920504
b08	0.31119465329991647	4.18281172379533	0.8174603174603174	0.2322472848788638	71.0108604845447	0.15204678362573099	91.89640768588137	0.15789473684210525	317.46031746031747	409.3567251461988	45.948203842940686	359.2314118629908	79.36507936507937
b09	0.3487667676330593	4.609041231992052	0.8264820424058849	0.2289052358286456	47.598442232799655	0.12418866291648636	160.10385114668975	0.17697966248377325	147.12245781047164	597.144093466032	8.654262224145391	510.60147122457806	95.19688446559931
b10	0.3202614379084967	4.458757637474542	0.8322440087145969	0.2662309368191721	169.9346405228758	0.1272331154684096	108.93246187363835	0.1599128540305011	217.8649237472767	636.165577342048	95.86056644880175	470.5882352941176	130.718954248366
b11	0.41641204714098645	5.164752870693959	0.8651243998254038	0.21999127018769096	39.2841553906591	0.12178088171104322	117.8524661719773	0.2047140986468791	87.29812309035356	803.1427324312527	8.729812309035356	344.82758620689657	104.75774770842426
b12	0.3773420479302832	4.734398402396406	0.8305010893246187	0.2056644880174292	8.714596949891067	0.12636165577342048	183.00653594771242	0.21002178649237474	69.71677559912854	592.5925925925926	4.357298474945534	291.93899782135077	52.287581699346404
b13	0.40891045434494927	4.778614457831325	0.8592853992059991	0.2161446846052051	39.70004411116012	0.11733568592853992	88.2223202470225	0.2161446846052051	17.644464049404498	864.5787384208205	26.46669607410675	277.90030877812086	61.755624172915745
b14	0.37765017667844525	4.643931795386158	0.8493816254416962	0.24028268551236748	48.58657243816254	0.11439929328621908	145.75971731448763	0.1956713780918728	83.92226148409894	644.8763250883392	35.3356890459364	428.4452296819788	106.0070671378092
b15	0.35049762007788837	4.811302681992337	0.8364344439636521	0.2276070964950238	21.635655560363478	0.09433145824318477	285.5906533967979	0.21246213760276936	233.66508005192557	709.6495023799221	17.308524448290783	294.2449156209433	77.88836001730853
b16	0.36238938053097347	4.859070464767616	0.8460176991150442	0.2247787610619469	8.849557522123893	0.11371681415929204	309.7345132743363	0.22300884955752212	146.01769911504425	579.6460176991151	8.849557522123893	323.0088495575221	44.24778761061947
b17	0.3531468531468531	4.59494298463064	0.8229895104895105	0.21416083916083917	17.482517482517483	0.11669580419580419	174.82517482517483	0.21984265734265734	144.23076923076923	502.6223776223776	8.741258741258742	236.013986013986	52.44755244755245
b18	0.35323609845031906	4.828715365239295	0.8085688240656336	0.21103008204193255	9.115770282588878	0.09434822242479489	282.5888787602552	0.22424794895168643	164.08386508659981	638.1039197812215	9.115770282588878	250.68368277119419	41.020966271649954
b19	0.36073458679492787	4.66016016016016	0.8377787494534324	0.23480542195015303	56.84302579798863	0.12068211630957586	135.5487538259729	0.19763882815916048	218.62702229995628	620.9007433318758	34.980323567993004	362.92085701792746	109.31351114997814
b20	0.38903394255874674	4.778774289985052	0.8572671888598782	0.23411662315056572	17.40644038294169	0.12489120974760662	221.93211488250654	0.18276762402088773	60.922541340295915	696.2576153176675	17.40644038294169	356.8320278503046	100.08703220191472
b21	0.3805970149253731	4.8268376911692155	0.8349429323968394	0.21378402107111502	4.389815627743634	0.10974539069359086	201.9315188762072	0.20368744512730466	39.50834064969271	825.2853380158033	4.389815627743634	381.91395961369625	158.03336259877085
b22	0.35571054925893636	5.029027576197388	0.8299912816041848	0.22013949433304272	17.436791630340018	0.0972101133391456	296.4254577157803	0.1992153443766347	65.38796861377506	954.664341761116	17.436791630340018	435.9197907585004	126.41673931996512
b23	0.3569609507640068	4.762356465302047	0.8323429541595926	0.2198641765704584	33.95585738539898	0.1464346349745331	212.22410865874363	0.16044142614601017	220.71307300509338	687.6061120543293	33.95585738539898	462.6485568760611	110.35653650254669
b24	0.40878090366581415	4.812375249500998	0.8631713554987213	0.20843989769820973	8.525149190110827	0.14492753623188406	76.72634271099744	0.19309462915601022	34.10059676044331	758.7382779198635	8.525149190110827	413.46973572037507	183.29070758738277
b25	0.35261824324324326	4.894187779433681	0.8217905405405406	0.22339527027027026	33.78378378378378	0.14653716216216217	156.25	0.1710304054054054	67.56756756756756	777.027027027027	33.78378378378378	367.39864864864865	156.25
b26	0.37262521588946457	4.763819095477387	0.8415371329879102	0.211139896373057	38.860103626943	0.13687392055267703	211.57167530224524	0.18868739205526772	207.2538860103627	695.1640759930916	25.906735751295336	297.92746113989637	60.44905008635579
b27	0.35145888594164454	4.733002481389578	0.8320070733863837	0.23784261715296198	17.68346595932803	0.10742705570291777	203.35985853227234	0.19540229885057472	225.46419098143235	468.61184792219274	17.68346595932803	344.82758620689657	70.73386383731211
c01	0.40910973084886126	4.7567824845311755	0.8621118012422361	0.2186335403726708	41.40786749482402	0.125879917184265	136.64596273291926	0.1772256728778468	78.67494824016562	616.9772256728778	20.70393374741201	397.51552795031057	103.51966873706004
c02	0.39931004743423887	4.9450980392156865	0.8758085381630013	0.21129797326433808	21.561017680034496	0.11815437688658904	181.11254851228978	0.21259163432514014	47.43423889607589	750.3234152652005	17.248814144027598	426.90815006468307	116.42949547218629
c03	0.38879456706281834	4.918866080156403	0.849320882852292	0.21901528013582344	4.244482173174872	0.13115449915110355	191.00169779286927	0.19779286926994907	59.42275042444822	895.5857385398981	4.244482173174872	318.33616298811546	182.51273344651952
c04	0.3871794871794872	4.678748758689176	0.8457264957264957	0.23034188034188033	64.1025641025641	0.1329059829059829	119.65811965811967	0.16709401709401708	85.47008547008548	764.957264957265	21.36752136752137	350.4273504273504	153.84615384615387
c05	0.4007506255212677	4.790913531998046	0.8611342785654712	0.23019182652210174	37.53127606338615	0.14261884904086738	141.78482068390326	0.17597998331943285	116.76396997497915	696.4136780650542	25.0208507089241	437.8648874061718	175.14595496246872
c06	0.39144736842105265	4.773698884758364	0.8507401315789473	0.22286184210526316	12.335526315789473	0.11389802631578948	152.13815789473685	0.18503289473684212	65.78947368421052	810.0328947368421	4.1118421052631575	370.06578947368416	94.57236842105263
c07	0.3903345724907063	5.017399710004833	0.8595621643948782	0.20198265179677818	20.652622883106154	0.14332920280875672	140.43783560512185	0.18669971086327963	45.43577034283354	933.4985543163982	0	371.7472118959108	115.65468814539447
c08	0.36665248830284985	4.632273838630807	0.855806039982986	0.23309230114844748	38.281582305401955	0.12632922160782645	72.30965546575925	0.1837515950659294	93.57720119098255	735.8570820927265	21.26754572522331	391.3228413441089	114.84474691620586
c09	0.3854033290653009	4.801677355698076	0.8292787025181392	0.21468203158344004	17.072129748186086	0.13316261203585147	132.30900554844217	0.18011096884336322	55.484421681604786	670.081092616304	8.536064874093043	354.2466922748613	102.43277848911652
c10	0.374238114587566	4.690106692531523	0.8277123120682649	0.197480698902885	20.316944331572532	0.16009752133279154	134.0918325883787	0.1885412433969931	85.33116619260463	739.5367736692401	16.253555465258025	394.1487200325071	85.33116619260463
c11	0.3971774193548387	4.936210131332083	0.8512096774193548	0.2060483870967742	4.032258064516129	0.13991935483870968	169.35483870967744	0.18306451612903227	32.25806451612903	834.6774193548387	0	338.7096774193549	100.80645161290322
c12	0.38812980358667803	5.006806028196403	0.8505550811272417	0.20708795900939367	0	0.12169086251067464	230.5721605465414	0.23014517506404783	25.619128949615714	670.3672075149444	0	286.0802732707088	76.85738684884714
c13	0.3886941279579316	4.862493839329719	0.852760736196319	0.22480280455740578	8.76424189307625	0.10999123575810692	127.08150744960561	0.20990359333917616	70.11393514461	639.7896581945661	8.76424189307625	337.4233128834356	122.69938650306749
c14	0.3974358974358974	4.912985274431057	0.8492618492618492	0.20745920745920746	3.885003885003885	0.128982128982129	151.51515151515153	0.19658119658119658	15.54001554001554	905.2059052059053	0	345.7653457653458	120.43512043512044
c15	0.4518577706751898	4.84947223497017	0.8977227327207351	0.18337994406711947	0	0.12944466640031962	59.92808629644426	0.20415501398322014	19.97602876548142	874.9500599280863	0	263.68357970435477	95.88493807431082
c16	0.3825183903072263	4.843409316154609	0.8524448290783211	0.22284725227174385	8.654262224145391	0.12591951536131546	199.048031155344	0.17395067070532236	34.617048896581565	722.6308957161402	4.327131112072696	419.7317178710515	73.56122890523582
c17	0.38945147679324893	5.0506454816285995	0.860337552742616	0.19156118143459916	16.877637130801688	0.14852320675105485	147.67932489451476	0.2451476793248945	33.755274261603375	683.5443037974684	8.438818565400844	316.45569620253167	118.14345991561181
d01	0.3235427022141889	4.584454409566518	0.788974243108902	0.22322638951649346	4.518752824220515	0.09263443289652055	280.16267510167194	0.19792137370085855	135.56258472661546	650.7004066877541	4.518752824220515	402.1690013556258	108.45006778129238
d02	0.3029134532990574	4.827569410618607	0.7802056555269923	0.21893744644387317	4.284490145672665	0.11996572407883462	364.1816623821765	0.14910025706940874	179.94858611825194	638.3890317052271	4.284490145672665	535.5612682090831	145.6726649528706
d03	0.3357632933104631	5.0198067632850245	0.8138936535162951	0.2199828473413379	0	0.11234991423670669	167.23842195540308	0.17195540308747856	85.76329331046313	896.2264150943396	0	467.40994854202404	115.78044596912522
d04	0.2540983606557377	4.5191828599900346	0.7407247627264884	0.2014667817083693	12.942191544434857	0.13287316652286454	319.24072476272653	0.182916307161346	56.082830025884384	461.60483175150995	12.942191544434857	418.46419327006043	86.28127696289906
d05	0.375103734439834	4.874291115311909	0.8618257261410789	0.23319502074688797	4.149377593360995	0.12157676348547718	219.9170124481328	0.15394190871369295	141.07883817427387	560.1659751037345	4.149377593360995	456.4315352697095	95.4356846473029
d06	0.3163573586534312	4.287202380952381	0.8113940440224429	0.22313336210617177	8.631851532153647	0.12904618040569701	86.31851532153647	0.16486836426413465	237.3759171342253	561.070349589987	0	353.90591281829956	107.89814415192059
d07	0.29334463755828744	4.187872763419483	0.7787197965239508	0.2301822806273845	42.390843577787194	0.14285714285714285	118.69436201780415	0.17337855023314963	233.14963967782958	381.5175922000848	29.673590504451038	343.3658329800763	105.977108944468
d08	0.307032590051458	4.750618505690253	0.7384219554030875	0.19596912521440824	8.576329331046312	0.13250428816466553	141.50943396226415	0.16423670668953688	68.61063464837049	823.3276157804461	8.576329331046312	385.934819897084	94.33962264150944
d09	0.2974492001729356	5.06079766536965	0.754863813229572	0.16774751405101598	0	0.1111111111111111	293.9904885430177	0.2546476437527021	51.880674448767834	678.7721573713791	0	263.72676178123646	56.20406398616515
d10	0.3739946380697051	5.144970414201183	0.8717605004468275	0.24039320822162646	0	0.0938337801608579	361.93029490616624	0.19168900804289543	125.11170688114389	790.8847184986595	0	393.2082216264522	93.8337801608579
d11	0.2912326388888889	4.702994599901817	0.7808159722222222	0.20572916666666666	4.340277777777778	0.1154513888888889	295.13888888888886	0.16927083333333334	95.48611111111111	824.6527777777777	4.340277777777778	473.09027777777777	121.52777777777779
d12	0.34648742411101474	5.294928606597735	0.8326105810928014	0.202081526452732	0	0.11925411968777103	372.940156114484	0.23980919340849957	56.37467476149176	923.6773633998266	0	329.5750216825672	78.05724197745013
d13	0.28622540250447226	4.221946375372394	0.7549194991055456	0.19186046511627908	4.47227191413238	0.09883720930232558	67.08407871198568	0.20527728085867622	411.4490161001789	438.2826475849732	4.47227191413238	438.2826475849732	80.50089445438283
d14	0.3506151142355009	5.1702970297029704	0.8040421792618629	0.19156414762741653	17.57469244288225	0.11072056239015818	316.3444639718805	0.20123022847100175	83.47978910369069	795.2548330404218	17.57469244288225	263.62038664323376	70.298769771529
d15	0.34773218142548595	4.987090367428004	0.8280777537796976	0.19740820734341252	4.319654427645788	0.12958963282937366	233.26133909287256	0.19913606911447085	86.39308855291577	946.0043196544277	4.319654427645788	293.7365010799136	107.9913606911447
d16	0.21991024071807425	3.920098039215686	0.6352509179926561	0.17462260301917584	24.479804161566705	0.16523867809057527	89.75928192574459	0.138718890248878	326.39738882088943	461.0363117095063	24.479804161566705	224.39820481436146	28.559771521827823
d17	0.36122971818958155	4.567729083665339	0.8590947907771136	0.23911187019641333	29.88898377455166	0.13962425277540563	106.7463706233988	0.18616567036720752	290.3501280956447	499.5730145175064	8.539709649871904	405.63620836891545	55.508112724167376
e01	0.33480956598759964	4.814401622718052	0.8308237378210807	0.2391496899911426	137.28963684676705	0.11293179805137289	150.57573073516386	0.1966341895482728	155.0044286979628	659.8759964570417	39.85828166519044	553.5872453498671	119.57484499557131
e02	0.3479596314172883	4.4065	0.8508117595436595	0.22729267222465993	70.20623080298377	0.11540149188240456	92.14567792891619	0.193505923650724	302.7643703378675	763.4927599824484	39.49100482667837	372.9706011408512	109.69723562966213
e03	0.2972972972972973	5.00548081714001	0.7926451041205139	0.20779796189632255	26.58396101019052	0.10810810810810811	190.5183872396987	0.20646876384581303	168.36508639787328	881.7013735046522	26.58396101019052	301.2848914488259	199.3797075764289
e04	0.38796861377506536	5.114229443623831	0.8500435919790759	0.20444638186573671	8.718395815170009	0.11377506538796861	300.7846556233653	0.2066259808195292	139.49433304272014	924.1499564080209	4.3591979075850045	326.9398430688753	183.08631211857016
e05	0.2979286029087704	4.6	0.7791978845306302	0.2247686205376818	35.257822829440286	0.11062141912736889	83.73732921992068	0.20625826355222565	114.58792419568091	453.94446892904364	17.628911414720143	290.8770383428823	88.14455707360071
e06	0.364986498649865	4.836336336336337	0.8528352835283528	0.20837083708370838	4.5004500450045	0.10036003600360036	117.01170117011701	0.24572457245724572	85.50855085508552	693.0693069306931	0	396.03960396039605	112.51125112511251
e07	0.25654008438818565	4.3124094640270405	0.7312236286919831	0.1590717299578059	33.755274261603375	0.12278481012658228	71.72995780590718	0.24936708860759493	84.38818565400844	443.0379746835443	21.09704641350211	270.042194092827	46.41350210970464
e08	0.2391891891891892	4.787425149700598	0.6693693693693694	0.16126126126126125	40.54054054054054	0.09324324324324325	319.8198198198198	0.268018018018018	49.549549549549546	468.4684684684685	22.52252252252252	256.7567567567568	36.03603603603604
e09	0.3194668820678514	4.7267591165896254	0.7189014539579968	0.17366720516962844	0	0.21365105008077545	44.42649434571891	0.14620355411954766	36.34894991922456	553.3117932148627	0	254.44264943457188	68.65912762520193
e10	0.33819241982507287	4.616127474649928	0.8313202832153269	0.20658059142024157	129.112869637651	0.12453144523115368	120.78300708038317	0.2269887546855477	112.45314452311537	816.3265306122448	16.65972511453561	354.01915868388176	141.6076634735527
e11	0.38019717102443207	4.534653465346534	0.8345477925417917	0.1881697385340763	0	0.13416202314616374	30.004286326618086	0.22460351478782684	55.72224603514788	462.9232747535362	0	312.9018431204458	60.00857265323617
e12	0.36975524475524474	5.017473789316026	0.8334790209790209	0.18356643356643357	48.07692307692308	0.11975524475524475	135.48951048951048	0.21984265734265734	100.52447552447552	974.6503496503497	13.111888111888112	240.3846153846154	65.55944055944056
e13	0.30782839451570104	4.50323544051767	0.7496682883679787	0.17204776647501105	4.422821760283061	0.11101282618310482	61.91950464396285	0.19504643962848298	172.49004865103936	610.3494029190624	0	371.51702786377706	101.72490048651039
e14	0.34856898761213156	4.627431421446384	0.8645877829987185	0.1661683041435284	85.43357539513029	0.13498504912430584	34.17343015805211	0.2776591200341734	132.42204186245195	576.6766339171294	51.26014523707818	316.1042289619821	46.98846646732166
e15	0.25503643377625373	4.572427572427572	0.7625375053579083	0.11273039005572225	0	0.14187741105872267	132.87612516073725	0.3133304757822546	17.145306472353194	604.37205315045	0	270.0385769395628	51.43591941705958
e16	0.294646873594242	4.409136546184739	0.7552856500224921	0.16869095816464239	53.98110661268556	0.09851551956815115	89.9685110211426	0.2420152946468736	116.95906432748538	580.2968960863698	13.49527665317139	341.8803418803419	35.98740440845704
e17	0.32976827094474154	4.500497017892644	0.8177361853832442	0.18493761140819964	26.7379679144385	0.10071301247771836	133.6898395721925	0.24955436720142601	120.32085561497325	659.536541889483	22.281639928698752	325.3119429590018	80.21390374331551
e18	0.350587211831231	4.719012345679013	0.8312309699869509	0.1839930404523706	0	0.11918225315354503	152.24010439321444	0.2044367116137451	43.49717268377556	452.37059591126575	0	282.73162244454113	73.94519356241845
e19	0.37599645704162976	4.511674118231495	0.8485385296722764	0.2112488928255093	13.286093888396811	0.10717449069973428	88.57395925597875	0.2183348095659876	270.15057573073517	664.3046944198405	13.286093888396811	482.7280779450841	110.71744906997343
e20	0.33096401599289205	4.643218623481781	0.8196357174589072	0.20835184362505554	111.06175033318524	0.11106175033318526	168.81386050644159	0.22167925366503777	226.5659706796979	719.6801421590404	35.539760106619276	395.3798311861395	164.37139049311415
e21	0.2795891022778026	4.674662668665667	0.7579276462706566	0.16793211255024565	0	0.1062974542206342	267.97677534613666	0.2711031710585083	62.527914247431895	759.2675301473872	0	259.0442161679321	160.78606520768201
e22	0.3638634471273938	5.219536260483473	0.8288925895087427	0.1740216486261449	4.163197335553705	0.15570358034970858	179.01748542880932	0.20399666944213155	58.28476269775187	1061.615320566195	0	253.95503746877603	49.958368026644465
